dataset,method,model,split,run,task_id,payload,payload_len,stream_key,source,view,view_label,packet_count,dedup_packet_count,conflicts,accepted_steps,len_mismatch_steps,decode_exception_steps,recovered_payload,decode_ok,failure_reason
alfworld,rank,deepseek,ID,2,029,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_029/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,15,15,0,9,7,0,00100110,False,payload_mismatch
alfworld,rank,deepseek,ID,2,030,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_030/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,030,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_030/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,031,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_031/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,18,18,0,13,4,0,10101100,False,payload_mismatch
alfworld,rank,deepseek,ID,2,031,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_031/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,11,11,0,6,11,0,11001101,True,
alfworld,rank,deepseek,ID,2,032,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_032/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,2,2,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,032,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_032/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,033,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_033/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,033,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_033/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,034,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_034/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,034,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_034/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,035,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_035/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,035,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_035/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,036,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_036/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,7,7,0,5,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,036,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_036/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,3,3,0,2,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,037,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_037/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,7,7,0,6,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,037,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_037/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,3,3,0,3,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,038,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_038/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,038,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_038/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,039,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_039/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,039,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_039/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,040,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_040/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,040,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_040/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,041,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_041/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,041,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_041/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,042,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_042/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,042,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_042/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,043,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_043/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,15,15,0,11,2,0,11001101,True,
alfworld,rank,deepseek,ID,2,043,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_043/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,6,6,0,5,8,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,044,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_044/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,044,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_044/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,045,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_045/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,045,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_045/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,046,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_046/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,13,13,0,9,4,0,11001101,True,
alfworld,rank,deepseek,ID,2,046,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_046/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,4,4,0,2,11,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,047,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_047/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,15,15,0,10,5,0,11001101,True,
alfworld,rank,deepseek,ID,2,047,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_047/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,7,7,0,5,10,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,048,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_048/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,7,7,0,4,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,048,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_048/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,049,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_049/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,049,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_049/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,050,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_050/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,050,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_050/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,051,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_051/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,5,5,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,051,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_051/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,052,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_052/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,4,4,0,3,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,052,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_052/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,053,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_053/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,12,12,0,10,1,0,11001101,True,
alfworld,rank,deepseek,ID,2,053,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_053/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,9,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,054,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_054/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,3,3,0,2,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,054,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_054/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,055,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_055/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,6,6,0,5,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,055,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_055/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,4,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,056,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_056/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,19,19,0,13,0,0,11001101,True,
alfworld,rank,deepseek,ID,2,056,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_056/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,6,6,0,5,8,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,057,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_057/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,057,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_057/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,058,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_058/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,25,25,0,18,5,0,11001101,True,
alfworld,rank,deepseek,ID,2,058,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_058/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,4,4,0,3,20,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,059,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_059/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,8,8,0,7,0,0,,False,rank_deficient
alfworld,rank,deepseek,ID,2,059,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_059/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,2,2,0,2,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,060,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_060/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,23,23,0,15,3,0,01111010,False,payload_mismatch
alfworld,rank,deepseek,ID,2,060,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_060/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,6,6,0,4,14,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,061,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_061/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,5,5,0,5,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,061,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_061/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,3,3,0,3,3,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,062,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_062/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,5,5,0,5,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,062,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_062/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,5,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,063,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_063/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,1,1,0,1,0,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,063,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_063/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,0,0,0,0,1,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,064,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_064/evaluation_report.json,rank,AsymAgentMark-TK top-10 rank,0,0,0,0,2,0,,False,insufficient_packets
alfworld,rank,deepseek,ID,2,064,11001101,8,2025,/Users/local/AgentMarkBeta/实验数据/remote_data/extracted/output-0510/alfworld/rank/deepseek/run_2/ID/task_064/evaluation_report.json,rank_targeted_swap,AsymAgentMark-TK targeted rank swap b=1,1,1,0,1,1,0,,False,insufficient_packets
