dataset,method,model,run,split,task_file,path_in_output_0510,original_path,source_pred_root
toolbench,vanilla,deepseek,2,G3_instruction,1991.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/1991.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/1991.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,3322.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/3322.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/3322.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,3323.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/3323.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/3323.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,4279.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/4279.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/4279.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,4280.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/4280.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/4280.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,4282.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/4282.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/4282.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,4283.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/4283.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/4283.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,4285.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/4285.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/4285.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,4286.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/4286.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/4286.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,2,G3_instruction,5863.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_2/G3_instruction/5863.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench/G3_instruction/5863.json,/root/output-0425/toolbench/vanilla/deepseek/run_2/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,28.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/28.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/28.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,29.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/29.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/29.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,1198.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/1198.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/1198.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,1236.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/1236.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/1236.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,1301.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/1301.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/1301.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,3995.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/3995.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/3995.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4117.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4117.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4117.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4144.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4144.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4144.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4153.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4153.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4153.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4155.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4155.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4155.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4179.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4179.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4179.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4266.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4266.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4266.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4273.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4273.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4273.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4286.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4286.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4286.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4311.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4311.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4311.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4328.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4328.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4328.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4343.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4343.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4343.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4366.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4366.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4366.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4415.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4415.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4415.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_category,4424.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_category/4424.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_category/4424.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,577.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/577.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/577.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,588.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/588.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/588.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,608.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/608.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/608.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,1073.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/1073.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/1073.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,1572.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/1572.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/1572.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,1856.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/1856.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/1856.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,2121.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/2121.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/2121.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,2144.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/2144.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/2144.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,2213.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/2213.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/2213.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,2354.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/2354.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/2354.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,2399.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/2399.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/2399.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,2433.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/2433.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/2433.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,3308.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/3308.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/3308.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,3510.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/3510.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/3510.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,3723.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/3723.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/3723.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,3922.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/3922.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/3922.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,4505.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/4505.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/4505.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,5116.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/5116.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/5116.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,5810.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/5810.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/5810.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_instruction,5815.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_instruction/5815.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_instruction/5815.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,394.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/394.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/394.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,692.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/692.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/692.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,1617.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/1617.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/1617.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,1685.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/1685.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/1685.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,2412.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/2412.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/2412.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,2513.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/2513.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/2513.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,2701.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/2701.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/2701.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,3007.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/3007.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/3007.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,3215.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/3215.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/3215.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,3221.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/3221.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/3221.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,3287.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/3287.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/3287.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,5085.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/5085.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/5085.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,5671.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/5671.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/5671.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
toolbench,vanilla,deepseek,3,G1_tool,5695.json,/root/autodl-tmp/output-0510.clean_build/toolbench/vanilla/deepseek/run_3/G1_tool/5695.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench/G1_tool/5695.json,/root/output-0425/toolbench/vanilla/deepseek/run_3/exp_a0_toolbench
