dataset,method,model,run,split,task_id,success,steps,source,path_in_output_0510,original_path
alfworld,rg,deepseek,3,OOD,115,True,11.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_115/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/deepseek/run_3/OOD/task_115/20260510_124802/reports/round_01/evaluation_report_20260510_124802.json
alfworld,rg,deepseek,3,OOD,116,True,8.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_116/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160603/reports/round_01/evaluation_report_20260406_160603.json
alfworld,rg,deepseek,3,OOD,117,True,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_117/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160605/reports/round_01/evaluation_report_20260406_160605.json
alfworld,rg,deepseek,3,OOD,118,True,16.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_118/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160612/reports/round_01/evaluation_report_20260406_160612.json
alfworld,rg,deepseek,3,OOD,119,True,21.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_119/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160616/reports/round_01/evaluation_report_20260406_160616.json
alfworld,rg,deepseek,3,OOD,120,True,25.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_120/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160617/reports/round_01/evaluation_report_20260406_160617.json
alfworld,rg,deepseek,3,OOD,121,True,23.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_121/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160619/reports/round_01/evaluation_report_20260406_160619.json
alfworld,rg,deepseek,3,OOD,122,True,14.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_122/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160622/reports/round_01/evaluation_report_20260406_160622.json
alfworld,rg,deepseek,3,OOD,123,True,14.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_123/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160631/reports/round_01/evaluation_report_20260406_160631.json
alfworld,rg,deepseek,3,OOD,124,True,20.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_124/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160635/reports/round_01/evaluation_report_20260406_160635.json
alfworld,rg,deepseek,3,OOD,125,True,19.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_125/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/deepseek/run_3/OOD/task_125/20260510_124804/reports/round_01/evaluation_report_20260510_124804.json
alfworld,rg,deepseek,3,OOD,126,True,8.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_126/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/deepseek/run_3/OOD/task_126/20260510_124812/reports/round_01/evaluation_report_20260510_124812.json
alfworld,rg,deepseek,3,OOD,127,True,17.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_127/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160644/reports/round_01/evaluation_report_20260406_160644.json
alfworld,rg,deepseek,3,OOD,128,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_128/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160645/reports/round_01/evaluation_report_20260406_160645.json
alfworld,rg,deepseek,3,OOD,129,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_129/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160648/reports/round_01/evaluation_report_20260406_160648.json
alfworld,rg,deepseek,3,OOD,130,True,22.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_130/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160649/reports/round_01/evaluation_report_20260406_160649.json
alfworld,rg,deepseek,3,OOD,131,True,15.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_131/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160650/reports/round_01/evaluation_report_20260406_160650.json
alfworld,rg,deepseek,3,OOD,132,True,25.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_132/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160652/reports/round_01/evaluation_report_20260406_160652.json
alfworld,rg,deepseek,3,OOD,133,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/deepseek/run_3/OOD/task_133/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_round3_ood/20260406_160653/reports/round_01/evaluation_report_20260406_160653.json
alfworld,rg,gemini-flash,1,ID,0,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_000/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_gemini_detail_id/20260412_160919/reports/round_01/evaluation_report_20260412_160919_r01.json
alfworld,rg,gemini-flash,1,ID,1,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_001/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_gemini_round1_id/20260412_111549/reports/round_01/evaluation_report_20260412_111549.json
alfworld,rg,gemini-flash,1,ID,2,True,16.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_002/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_2/20260510_122825/reports/round_01/evaluation_report_20260510_122825.json
alfworld,rg,gemini-flash,1,ID,3,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_003/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_gemini_detail_id/20260412_160919/reports/round_01/evaluation_report_20260412_160919_r01.json
alfworld,rg,gemini-flash,1,ID,4,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_004/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_gemini_detail_id/20260412_160919/reports/round_01/evaluation_report_20260412_160919_r01.json
alfworld,rg,gemini-flash,1,ID,5,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_005/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_5/20260510_123816/reports/round_01/evaluation_report_20260510_123816.json
alfworld,rg,gemini-flash,1,ID,6,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_006/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_6/20260510_123817/reports/round_01/evaluation_report_20260510_123817.json
alfworld,rg,gemini-flash,1,ID,7,True,3.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_007/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_7/20260510_123818/reports/round_01/evaluation_report_20260510_123818.json
alfworld,rg,gemini-flash,1,ID,8,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_008/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_8/20260510_123819/reports/round_01/evaluation_report_20260510_123819.json
alfworld,rg,gemini-flash,1,ID,9,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_009/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_gemini_round1_id/20260412_111548/reports/round_01/evaluation_report_20260412_111548.json
alfworld,rg,gemini-flash,1,ID,10,True,15.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_010/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_gemini_round1_id/20260412_111547/reports/round_01/evaluation_report_20260412_111547.json
alfworld,rg,gemini-flash,1,ID,11,True,10.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_011/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_11/20260510_123819/reports/round_01/evaluation_report_20260510_123819.json
alfworld,rg,gemini-flash,1,ID,12,True,15.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_012/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_12/20260510_123819/reports/round_01/evaluation_report_20260510_123819.json
alfworld,rg,gemini-flash,1,ID,13,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_013/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_13/20260510_123819/reports/round_01/evaluation_report_20260510_123819.json
alfworld,rg,gemini-flash,1,ID,14,True,22.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_014/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_gemini_round1_id/20260412_111552/reports/round_01/evaluation_report_20260412_111552.json
alfworld,rg,gemini-flash,1,ID,15,True,14.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_015/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_15/20260510_123821/reports/round_01/evaluation_report_20260510_123821.json
alfworld,rg,gemini-flash,1,ID,16,True,11.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_016/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_16/20260510_123822/reports/round_01/evaluation_report_20260510_123822.json
alfworld,rg,gemini-flash,1,ID,17,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_017/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_17/20260510_123822/reports/round_01/evaluation_report_20260510_123822.json
alfworld,rg,gemini-flash,1,ID,18,True,6.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_018/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_18/20260510_123822/reports/round_01/evaluation_report_20260510_123822.json
alfworld,rg,gemini-flash,1,ID,19,True,9.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_019/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_19/20260510_123823/reports/round_01/evaluation_report_20260510_123823.json
alfworld,rg,gemini-flash,1,ID,20,True,9.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_020/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_20/20260510_123823/reports/round_01/evaluation_report_20260510_123823.json
alfworld,rg,gemini-flash,1,ID,21,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_021/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_21/20260510_123824/reports/round_01/evaluation_report_20260510_123824.json
alfworld,rg,gemini-flash,1,ID,22,True,6.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_022/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_22/20260510_123824/reports/round_01/evaluation_report_20260510_123824.json
alfworld,rg,gemini-flash,1,ID,23,False,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_023/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_gemini_round1_id/20260412_111550/reports/round_01/evaluation_report_20260412_111550.json
alfworld,rg,gemini-flash,1,ID,24,True,10.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_024/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_24/20260510_123825/reports/round_01/evaluation_report_20260510_123825.json
alfworld,rg,gemini-flash,1,ID,25,True,9.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_025/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_25/20260510_123825/reports/round_01/evaluation_report_20260510_123825.json
alfworld,rg,gemini-flash,1,ID,26,True,13.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_026/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_26/20260510_123825/reports/round_01/evaluation_report_20260510_123825.json
alfworld,rg,gemini-flash,1,ID,27,True,12.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_027/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_27/20260510_123826/reports/round_01/evaluation_report_20260510_123826.json
alfworld,rg,gemini-flash,1,ID,28,True,14.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_028/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_28/20260510_123827/reports/round_01/evaluation_report_20260510_123827.json
alfworld,rg,gemini-flash,1,ID,29,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_029/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_29/20260510_123827/reports/round_01/evaluation_report_20260510_123827.json
alfworld,rg,gemini-flash,1,ID,30,True,30.0,agentmark_output,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_030/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output/alfworld/a2_parallel_gemini_round1_id/20260412_111551/reports/round_01/evaluation_report_20260412_111551.json
alfworld,rg,gemini-flash,1,ID,31,False,30.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_031/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_31/20260510_123829/reports/round_01/evaluation_report_20260510_123829.json
alfworld,rg,gemini-flash,1,ID,32,True,11.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_032/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_32/20260510_123830/reports/round_01/evaluation_report_20260510_123830.json
alfworld,rg,gemini-flash,1,ID,33,True,13.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_033/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_33/20260510_123830/reports/round_01/evaluation_report_20260510_123830.json
alfworld,rg,gemini-flash,1,ID,34,True,5.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_034/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_34/20260510_123831/reports/round_01/evaluation_report_20260510_123831.json
alfworld,rg,gemini-flash,1,ID,35,True,10.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_035/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_35/20260510_123833/reports/round_01/evaluation_report_20260510_123833.json
alfworld,rg,gemini-flash,1,ID,36,True,11.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_036/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_36/20260510_123833/reports/round_01/evaluation_report_20260510_123833.json
alfworld,rg,gemini-flash,1,ID,37,True,25.0,supplement_0426_fix,/root/autodl-tmp/output-0510.clean_build/alfworld/rg/gemini-flash/run_1/ID/task_037/evaluation_report.json,/root/autodl-tmp/AgentMark3/AgentMark/output_supplement_0426_fix/alfworld/rg/gemini-flash/run_1/ID/task_37/20260510_123839/reports/round_01/evaluation_report_20260510_123839.json
