dataset,method,model,split,run,task_id,config,topk,source,step_start_index,bits_in_step,decoded_bits,expected_bits,step_match,bit_matches
toolbench,agentmark,deepseek,G1_instruction,3,3922,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/3922.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,5116,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/5116.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_instruction,3,5116,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/5116.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G1_instruction,3,5116,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/5116.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G1_instruction,3,5815,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/5815.json,0,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G1_instruction,3,5815,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/5815.json,4,3,100,100,1,111
toolbench,agentmark,deepseek,G1_instruction,3,5815,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/5815.json,7,3,101,101,1,111
toolbench,agentmark,deepseek,G1_instruction,3,5815,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/5815.json,10,3,001,001,1,111
toolbench,agentmark,deepseek,G1_instruction,3,608,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/608.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_instruction,3,608,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_instruction/608.json,1,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G1_tool,3,1617,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/1617.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_tool,3,2513,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/2513.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,3,2513,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/2513.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,3,2701,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/2701.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,3,3007,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/3007.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_tool,3,3215,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/3215.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,3,3221,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/3221.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G1_tool,3,3287,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/3287.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,3,5085,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/5085.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,3,6677,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/6677.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,3,692,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/692.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,3,7903,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/7903.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G1_tool,3,7903,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/7903.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G1_tool,3,7971,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G1_tool/7971.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,3,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3432.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,3,3432,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3432.json,2,4,1110,1110,1,1111
toolbench,agentmark,deepseek,G2_category,3,3442,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3442.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,3,3456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3456.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,3,3463,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3463.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,3,3482,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3482.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,3,3482,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3482.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_category,3,3482,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3482.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,3,3494,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3494.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,3,3534,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3534.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,3,3534,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3534.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_category,3,3534,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3534.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,3,3534,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3534.json,9,2,10,10,1,11
toolbench,agentmark,deepseek,G2_category,3,3534,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3534.json,11,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,3,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3558.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,3,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3558.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_category,3,3558,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3558.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,3,3609,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3609.json,0,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G2_category,3,3609,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3609.json,4,3,100,100,1,111
toolbench,agentmark,deepseek,G2_category,3,3609,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3609.json,7,4,1010,1010,1,1111
toolbench,agentmark,deepseek,G2_category,3,3609,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3609.json,11,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,3,3640,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3640.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,3,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3645.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,3,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3645.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_category,3,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3645.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_category,3,3645,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3645.json,9,3,100,100,1,111
toolbench,agentmark,deepseek,G2_category,3,3652,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/3652.json,0,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G2_category,3,43,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/43.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,3,7,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/7.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,3,75,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/75.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G2_category,3,83,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/83.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_category,3,83,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/83.json,1,3,111,111,1,111
toolbench,agentmark,deepseek,G2_category,3,83,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/83.json,4,3,100,100,1,111
toolbench,agentmark,deepseek,G2_category,3,83,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/83.json,7,3,101,101,1,111
toolbench,agentmark,deepseek,G2_category,3,83,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_category/83.json,10,2,00,00,1,11
toolbench,agentmark,deepseek,G2_instruction,3,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/11448.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,3,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/11448.json,1,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,3,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/11448.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G2_instruction,3,11448,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/11448.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G2_instruction,3,11627,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/11627.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,3,11627,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/11627.json,1,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G2_instruction,3,1643,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/1643.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,3,1643,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/1643.json,1,2,11,11,1,11
toolbench,agentmark,deepseek,G2_instruction,3,1643,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/1643.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_instruction,3,1643,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/1643.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G2_instruction,3,4746,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/4746.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,3,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/5744.json,0,1,1,1,1,1
toolbench,agentmark,deepseek,G2_instruction,3,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/5744.json,1,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,3,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/5744.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G2_instruction,3,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/5744.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G2_instruction,3,5744,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/5744.json,8,2,01,01,1,11
toolbench,agentmark,deepseek,G2_instruction,3,7691,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/7691.json,0,3,111,111,1,111
toolbench,agentmark,deepseek,G2_instruction,3,7691,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/7691.json,3,3,110,110,1,111
toolbench,agentmark,deepseek,G2_instruction,3,7691,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G2_instruction/7691.json,6,3,010,010,1,111
toolbench,agentmark,deepseek,G3_instruction,3,1984,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/1984.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,1984,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/1984.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,1984,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/1984.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,1989,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/1989.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,8,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,10,2,00,00,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,12,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,14,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,455,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/455.json,16,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,456,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/456.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/457.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/457.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/457.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/457.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,3,457,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/457.json,8,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,0,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,2,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,6,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,8,2,01,01,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,10,2,00,00,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,12,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,14,2,11,11,1,11
toolbench,agentmark,deepseek,G3_instruction,3,460,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/460.json,16,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,5863,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/5863.json,0,4,1111,1111,1,1111
toolbench,agentmark,deepseek,G3_instruction,3,5863,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/5863.json,4,2,10,10,1,11
toolbench,agentmark,deepseek,G3_instruction,3,5863,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/deepseek/run_3/G3_instruction/5863.json,6,3,010,010,1,111
toolbench,agentmark,gemini-flash,G1_category,1,1198,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_1/G1_category/1198.json,0,3,111,111,1,111
toolbench,agentmark,gemini-flash,G1_category,1,1198,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_1/G1_category/1198.json,3,3,110,110,1,111
toolbench,agentmark,gemini-flash,G1_category,1,1198,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_1/G1_category/1198.json,6,3,010,010,1,111
toolbench,agentmark,gemini-flash,G1_category,1,1198,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_1/G1_category/1198.json,9,3,100,100,1,111
toolbench,agentmark,gemini-flash,G1_category,1,1198,L0_exact_probs,full,/root/autodl-tmp/output-0510/toolbench/agentmark/gemini-flash/run_1/G1_category/1198.json,12,3,101,101,1,111
