dataset,model,split,run,task_id,step_index,topk,candidate_count,selected_in_topk,exact_bin_size,topk_bin_size,rank_stable_bin_changed,rank_stable_bit_changed,exact_bits_len,topk_bits_len
alfworld,gemini-flash,ID,3,043,13,8,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,13,6,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,13,4,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,13,2,2,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,14,10,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,14,8,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,14,6,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,14,4,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,14,2,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,043,15,10,17,1,17,2,1,1,4,0
alfworld,gemini-flash,ID,3,043,15,8,17,1,17,2,1,1,4,0
alfworld,gemini-flash,ID,3,043,15,6,17,1,17,2,1,1,4,0
alfworld,gemini-flash,ID,3,043,15,4,17,1,17,2,1,1,4,0
alfworld,gemini-flash,ID,3,043,15,2,17,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,16,10,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,16,8,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,16,6,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,16,4,16,1,5,4,1,0,2,2
alfworld,gemini-flash,ID,3,043,16,2,16,1,5,2,1,1,2,1
alfworld,gemini-flash,ID,3,043,17,10,18,1,9,6,1,1,4,3
alfworld,gemini-flash,ID,3,043,17,8,18,1,9,6,1,1,4,3
alfworld,gemini-flash,ID,3,043,17,6,18,1,9,6,1,1,4,3
alfworld,gemini-flash,ID,3,043,17,4,18,0,9,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,17,2,18,0,9,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,18,10,16,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,043,18,8,16,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,043,18,6,16,1,8,6,1,1,3,2
alfworld,gemini-flash,ID,3,043,18,4,16,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,043,18,2,16,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,043,19,10,17,1,7,7,0,0,2,2
alfworld,gemini-flash,ID,3,043,19,8,17,1,7,7,0,0,2,2
alfworld,gemini-flash,ID,3,043,19,6,17,1,7,6,1,0,2,2
alfworld,gemini-flash,ID,3,043,19,4,17,0,7,0,0,0,2,0
alfworld,gemini-flash,ID,3,043,19,2,17,0,7,0,0,0,2,0
alfworld,gemini-flash,ID,3,043,20,10,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,20,8,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,20,6,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,20,4,16,1,5,4,1,0,2,2
alfworld,gemini-flash,ID,3,043,20,2,16,1,5,2,1,1,2,1
alfworld,gemini-flash,ID,3,043,21,10,18,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,043,21,8,18,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,043,21,6,18,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,043,21,4,18,1,5,4,1,1,3,2
alfworld,gemini-flash,ID,3,043,21,2,18,0,5,0,0,0,3,0
alfworld,gemini-flash,ID,3,043,23,10,17,1,17,10,1,1,4,3
alfworld,gemini-flash,ID,3,043,23,8,17,1,17,8,1,1,4,3
alfworld,gemini-flash,ID,3,043,23,6,17,1,17,6,1,1,4,3
alfworld,gemini-flash,ID,3,043,23,4,17,1,17,4,1,1,4,2
alfworld,gemini-flash,ID,3,043,23,2,17,1,17,2,1,1,4,1
alfworld,gemini-flash,ID,3,043,24,10,15,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,24,8,15,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,24,6,15,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,24,4,15,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,043,24,2,15,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,043,25,10,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,25,8,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,25,6,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,25,4,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,25,2,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,043,26,10,16,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,043,26,8,16,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,043,26,6,16,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,043,26,4,16,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,043,26,2,16,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,043,29,10,18,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,29,8,18,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,29,6,18,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,043,29,4,18,1,5,4,1,0,2,2
alfworld,gemini-flash,ID,3,043,29,2,18,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,044,0,10,45,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,044,0,8,45,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,044,0,6,45,1,2,1,1,1,1,0
alfworld,gemini-flash,ID,3,044,0,4,45,1,2,1,1,1,1,0
alfworld,gemini-flash,ID,3,044,0,2,45,1,2,1,1,1,1,0
alfworld,gemini-flash,ID,3,044,1,10,5,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,044,1,8,5,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,044,1,6,5,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,044,1,4,5,0,5,0,0,0,3,0
alfworld,gemini-flash,ID,3,044,1,2,5,0,5,0,0,0,3,0
alfworld,gemini-flash,ID,3,044,2,10,42,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,044,2,8,42,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,044,2,6,42,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,044,2,4,42,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,044,2,2,42,1,3,1,1,1,2,0
alfworld,gemini-flash,ID,3,044,3,10,5,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,044,3,8,5,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,044,3,6,5,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,044,3,4,5,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,044,3,2,5,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,044,4,10,9,1,9,9,0,0,3,3
alfworld,gemini-flash,ID,3,044,4,8,9,1,9,8,1,0,3,3
alfworld,gemini-flash,ID,3,044,4,6,9,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,044,4,4,9,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,044,4,2,9,0,9,0,0,0,3,0
alfworld,gemini-flash,ID,3,044,5,10,51,0,51,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,5,8,51,0,51,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,5,6,51,0,51,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,5,4,51,0,51,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,5,2,51,0,51,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,6,10,49,0,49,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,6,8,49,0,49,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,6,6,49,0,49,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,6,4,49,0,49,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,6,2,49,0,49,0,0,0,6,0
alfworld,gemini-flash,ID,3,044,7,10,50,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,044,7,8,50,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,044,7,6,50,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,044,7,4,50,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,044,7,2,50,0,4,0,0,0,2,0
alfworld,gemini-flash,ID,3,044,8,10,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,044,8,8,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,044,8,6,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,044,8,4,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,044,8,2,8,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,045,0,10,15,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,045,0,8,15,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,045,0,6,15,1,5,5,0,0,3,3
alfworld,gemini-flash,ID,3,045,0,4,15,1,5,4,1,1,3,2
alfworld,gemini-flash,ID,3,045,0,2,15,1,5,2,1,1,3,1
alfworld,gemini-flash,ID,3,045,1,10,15,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,045,1,8,15,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,045,1,6,15,1,8,6,1,0,3,3
alfworld,gemini-flash,ID,3,045,1,4,15,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,045,1,2,15,0,8,0,0,0,3,0
alfworld,gemini-flash,ID,3,045,2,10,12,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,045,2,8,12,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,045,2,6,12,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,045,2,4,12,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,045,2,2,12,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,045,3,10,13,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,045,3,8,13,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,045,3,6,13,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,045,3,4,13,1,3,3,0,0,1,1
alfworld,gemini-flash,ID,3,045,3,2,13,1,3,1,1,1,1,0
alfworld,gemini-flash,ID,3,045,4,10,16,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,045,4,8,16,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,045,4,6,16,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,045,4,4,16,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,045,4,2,16,1,2,1,1,1,1,0
alfworld,gemini-flash,ID,3,046,0,10,10,1,10,10,0,0,4,4
alfworld,gemini-flash,ID,3,046,0,8,10,1,10,8,1,1,4,3
alfworld,gemini-flash,ID,3,046,0,6,10,1,10,6,1,1,4,2
alfworld,gemini-flash,ID,3,046,0,4,10,0,10,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,0,2,10,0,10,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,2,10,15,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,2,8,15,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,2,6,15,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,2,4,15,1,5,3,1,1,2,2
alfworld,gemini-flash,ID,3,046,2,2,15,1,5,2,1,1,2,1
alfworld,gemini-flash,ID,3,046,3,10,14,1,10,10,0,0,3,3
alfworld,gemini-flash,ID,3,046,3,8,14,1,10,8,1,1,3,3
alfworld,gemini-flash,ID,3,046,3,6,14,1,10,6,1,1,3,2
alfworld,gemini-flash,ID,3,046,3,4,14,1,10,4,1,1,3,2
alfworld,gemini-flash,ID,3,046,3,2,14,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,4,10,16,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,046,4,8,16,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,046,4,6,16,1,6,6,0,0,2,2
alfworld,gemini-flash,ID,3,046,4,4,16,1,6,4,1,1,2,2
alfworld,gemini-flash,ID,3,046,4,2,16,0,6,0,0,0,2,0
alfworld,gemini-flash,ID,3,046,5,10,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,5,8,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,5,6,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,5,4,17,1,6,4,1,1,3,2
alfworld,gemini-flash,ID,3,046,5,2,17,1,6,2,1,1,3,1
alfworld,gemini-flash,ID,3,046,6,10,17,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,6,8,17,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,6,6,17,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,046,6,4,17,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,046,6,2,17,0,4,0,0,0,2,0
alfworld,gemini-flash,ID,3,046,7,10,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,7,8,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,7,6,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,7,4,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,7,2,18,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,046,8,10,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,8,8,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,8,6,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,8,4,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,8,2,16,0,16,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,9,10,17,1,8,8,0,0,3,3
alfworld,gemini-flash,ID,3,046,9,8,17,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,046,9,6,17,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,046,9,4,17,1,8,4,1,1,3,2
alfworld,gemini-flash,ID,3,046,9,2,17,1,8,2,1,1,3,1
alfworld,gemini-flash,ID,3,046,10,10,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,10,8,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,10,6,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,10,4,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,10,2,18,0,4,0,0,0,2,0
alfworld,gemini-flash,ID,3,046,11,10,17,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,11,8,17,1,5,3,1,1,2,0
alfworld,gemini-flash,ID,3,046,11,6,17,1,5,3,1,1,2,0
alfworld,gemini-flash,ID,3,046,11,4,17,1,5,3,1,1,2,0
alfworld,gemini-flash,ID,3,046,11,2,17,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,046,12,10,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,12,8,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,12,6,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,12,4,17,1,6,4,1,1,3,2
alfworld,gemini-flash,ID,3,046,12,2,17,0,6,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,13,10,15,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,13,8,15,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,13,6,15,1,6,3,1,1,3,2
alfworld,gemini-flash,ID,3,046,13,4,15,1,6,3,1,1,3,2
alfworld,gemini-flash,ID,3,046,13,2,15,1,6,2,1,1,3,1
alfworld,gemini-flash,ID,3,046,14,10,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,14,8,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,14,6,17,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,14,4,17,0,6,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,14,2,17,0,6,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,15,10,17,1,17,10,1,1,4,3
alfworld,gemini-flash,ID,3,046,15,8,17,1,17,8,1,1,4,3
alfworld,gemini-flash,ID,3,046,15,6,17,1,17,6,1,1,4,2
alfworld,gemini-flash,ID,3,046,15,4,17,1,17,4,1,1,4,2
alfworld,gemini-flash,ID,3,046,15,2,17,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,16,10,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,16,8,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,16,6,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,16,4,18,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,16,2,18,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,046,17,10,16,1,16,10,1,1,4,4
alfworld,gemini-flash,ID,3,046,17,8,16,1,16,8,1,1,4,3
alfworld,gemini-flash,ID,3,046,17,6,16,1,16,6,1,1,4,3
alfworld,gemini-flash,ID,3,046,17,4,16,1,16,4,1,1,4,2
alfworld,gemini-flash,ID,3,046,17,2,16,1,16,2,1,1,4,1
alfworld,gemini-flash,ID,3,046,18,10,16,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,18,8,16,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,18,6,16,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,18,4,16,0,6,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,18,2,16,0,6,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,19,10,18,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,19,8,18,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,19,6,18,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,19,4,18,1,5,4,1,0,2,2
alfworld,gemini-flash,ID,3,046,19,2,18,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,046,20,10,17,1,17,10,1,1,4,3
alfworld,gemini-flash,ID,3,046,20,8,17,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,20,6,17,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,20,4,17,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,20,2,17,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,21,10,17,1,17,10,1,1,4,3
alfworld,gemini-flash,ID,3,046,21,8,17,1,17,6,1,1,4,2
alfworld,gemini-flash,ID,3,046,21,6,17,1,17,6,1,1,4,2
alfworld,gemini-flash,ID,3,046,21,4,17,1,17,4,1,1,4,2
alfworld,gemini-flash,ID,3,046,21,2,17,0,17,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,22,10,18,1,5,4,1,1,2,2
alfworld,gemini-flash,ID,3,046,22,8,18,1,5,4,1,1,2,2
alfworld,gemini-flash,ID,3,046,22,6,18,1,5,4,1,1,2,2
alfworld,gemini-flash,ID,3,046,22,4,18,1,5,4,1,1,2,2
alfworld,gemini-flash,ID,3,046,22,2,18,1,5,2,1,1,2,1
alfworld,gemini-flash,ID,3,046,23,10,17,1,10,10,0,0,3,3
alfworld,gemini-flash,ID,3,046,23,8,17,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,23,6,17,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,23,4,17,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,23,2,17,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,24,10,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,24,8,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,24,6,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,24,4,16,1,4,4,0,0,2,2
alfworld,gemini-flash,ID,3,046,24,2,16,1,4,2,1,1,2,1
alfworld,gemini-flash,ID,3,046,26,10,15,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,26,8,15,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,26,6,15,1,6,6,0,0,3,3
alfworld,gemini-flash,ID,3,046,26,4,15,0,6,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,26,2,15,0,6,0,0,0,3,0
alfworld,gemini-flash,ID,3,046,27,10,17,1,14,8,1,1,4,0
alfworld,gemini-flash,ID,3,046,27,8,17,0,14,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,27,6,17,0,14,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,27,4,17,0,14,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,27,2,17,0,14,0,0,0,4,0
alfworld,gemini-flash,ID,3,046,29,10,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,29,8,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,29,6,16,1,5,5,0,0,2,2
alfworld,gemini-flash,ID,3,046,29,4,16,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,046,29,2,16,0,5,0,0,0,2,0
alfworld,gemini-flash,ID,3,047,0,10,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,0,8,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,0,6,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,0,4,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,0,2,33,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,047,1,10,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,1,8,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,1,6,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,1,4,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,1,2,15,0,15,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,3,10,10,1,10,10,0,0,3,3
alfworld,gemini-flash,ID,3,047,3,8,10,1,10,8,1,1,3,3
alfworld,gemini-flash,ID,3,047,3,6,10,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,047,3,4,10,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,047,3,2,10,0,10,0,0,0,3,0
alfworld,gemini-flash,ID,3,047,4,10,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,4,8,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,4,6,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,4,4,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,4,2,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,6,10,33,1,18,10,1,1,4,4
alfworld,gemini-flash,ID,3,047,6,8,33,1,18,8,1,1,4,3
alfworld,gemini-flash,ID,3,047,6,6,33,1,18,6,1,1,4,3
alfworld,gemini-flash,ID,3,047,6,4,33,1,18,4,1,1,4,2
alfworld,gemini-flash,ID,3,047,6,2,33,0,18,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,7,10,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,7,8,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,7,6,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,7,4,33,1,3,3,0,0,2,2
alfworld,gemini-flash,ID,3,047,7,2,33,1,3,2,1,1,2,1
alfworld,gemini-flash,ID,3,047,8,10,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,8,8,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,8,6,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,8,4,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,8,2,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,9,10,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,9,8,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,9,6,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,9,4,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,9,2,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,10,10,34,0,34,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,10,8,34,0,34,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,10,6,34,0,34,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,10,4,34,0,34,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,10,2,34,0,34,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,11,10,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,11,8,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,11,6,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,11,4,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,11,2,32,0,32,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,12,10,33,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,047,12,8,33,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,047,12,6,33,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,047,12,4,33,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,047,12,2,33,1,4,1,1,1,2,0
alfworld,gemini-flash,ID,3,047,13,10,23,0,23,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,13,8,23,0,23,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,13,6,23,0,23,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,13,4,23,0,23,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,13,2,23,0,23,0,0,0,4,0
alfworld,gemini-flash,ID,3,047,14,10,33,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,14,8,33,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,14,6,33,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,14,4,33,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,14,2,33,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,15,10,32,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,15,8,32,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,15,6,32,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,15,4,32,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,15,2,32,1,2,2,0,0,1,1
alfworld,gemini-flash,ID,3,047,17,10,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,17,8,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,17,6,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,17,4,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,17,2,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,18,10,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,18,8,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,18,6,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,18,4,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,18,2,33,0,33,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,19,10,34,0,34,0,0,0,5,0
alfworld,gemini-flash,ID,3,047,19,8,34,0,34,0,0,0,5,0
